ORG_NPI_NUM,Claims,LAT,LNG,ZIP_CODE,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,White,Non-White,Unknown,% non-white,Masked Racial Diversity,No_Exptirpation,Exptirpation,% treated with extirpation,Masked Extirpation,Zip Code,Latitude,Longitude,Cummulative Claim Count,% of Claims,Deciles,Abbott Sites,Final_Zip_Code,Final_Latitude,Final_Longitude,Min,Max,Range,Average,Mapped_State_Name
1487640207,175,38.898889,-77.055456,20037,DISTRICT HOSPITAL PARTNERS L P,900 23RD ST NW,WASHINGTON,DC,49,122,4,69.71,69.71%,167,8,4.5,<6.28%,20037,38.901261,-77.050741,114364,38%,Decile 4,0,20037,38.901261,-77.050741,170,206,170-206,186,District of Columbia
1497798847,175,38.283506,-85.847601,47150,"BAPTIST HEALTHCARE SYSTEM, INC.",1850 STATE STREET,NEW ALBANY,IN,163,7,5,4,<6.28%,175,0,0,0%,47150,38.301292,-85.834572,114539,38%,Decile 4,0,47150,38.301292,-85.834572,170,206,170-206,186,Indiana
1578554630,175,43.031057,-76.127249,13210,SUNY HEALTH SCIENCE CENTER AT SYRACUSE,750 E ADAMS ST,SYRACUSE,NY,146,23,6,13.14,13.14%,173,2,1.1,<6.28%,13210,43.03096,-76.126358,114714,38%,Decile 4,0,13210,43.03096,-76.126358,170,206,170-206,186,New York
1982796181,175,38.535162,-89.999556,62226,"PROTESTANT MEMORIAL MEDICAL CENTER, INC.",4500 MEMORIAL DR,BELLEVILLE,IL,117,58,0,33.14,33.14%,174,1,0.5,<6.28%,62226,38.550488,-90.021164,114889,38%,Decile 4,0,62226,38.550488,-90.021164,170,206,170-206,186,Illinois
1992752315,175,33.611945,-117.665867,92691,MISSION HOSPITAL REGIONAL MEDICAL CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,164,9,2,5.14,<6.28%,172,3,1.7,<6.28%,92691,33.561016,-117.66539,115064,38%,Decile 4,0,92691,33.561016,-117.66539,170,206,170-206,186,California
1053824292,174,32.051559,-81.049211,31404,"SAVANNAH HEALTH SERVICES, LLC",4700 WATERS AVE,SAVANNAH,GA,121,53,0,30.45,30.45%,160,14,8,8%,31404,32.031105,-81.089165,115238,38%,Decile 4,0,31404,32.031105,-81.089165,170,206,170-206,186,Georgia
1215989611,174,41.458255,-81.788589,44111,FAIRVIEW HOSPITAL,18101 LORAIN AVE,CLEVELAND,OH,162,10,2,5.74,<6.32%,174,0,0,0%,44111,41.45047,-81.82122,115412,38%,Decile 4,0,44111,41.45047,-81.82122,170,206,170-206,186,Ohio
1235196510,174,27.917452,-82.452279,33606,FLORIDA HEALTH SCIENCES CENTER INC,1 TAMPA GENERAL CIRCLE,TAMPA,FL,125,40,9,22.98,22.98%,171,3,1.7,<6.32%,33606,27.937891,-82.459618,115586,38%,Decile 4,0,33606,27.937891,-82.459618,170,206,170-206,186,Florida
1407839921,174,32.806794,-117.13493,92123,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,137,35,2,20.11,20.11%,168,6,3.4,<6.32%,92123,32.799675,-117.154602,115760,38%,Decile 4,0,92123,32.799675,-117.154602,170,206,170-206,186,California
1437175734,174,,,,VIRGINIA COMMONWEALTH UNIVERSITY HEALTH SYSTEM AUTHORITY,1250 E MARSHALL ST,RICHMOND,VA,79,92,3,52.87,52.87%,167,7,4,<6.32%,23219,37.5407,-77.4292,115934,39%,Decile 4,0,23219,37.5407,-77.4292,170,206,170-206,186,Virginia
1578587150,174,35.616964,-105.877135,87505,ST VINCENT HOSPITAL,455 SAINT MICHAELS DR,SANTA FE,NM,152,18,4,10.34,10.34%,173,1,0.5,<6.32%,87505,35.659534,-105.945786,116108,39%,Decile 4,0,87505,35.659534,-105.945786,170,206,170-206,186,New Mexico
1720029333,174,41.965959,-91.566054,52403,MERCY MEDICAL CENTER,701 10TH ST SE,CEDAR RAPIDS,IA,166,8,0,4.59,<6.32%,172,2,1.1,<6.32%,52403,41.978095,-91.655727,116282,39%,Decile 4,0,52403,41.978095,-91.655727,170,206,170-206,186,Iowa
1851549273,174,39.346695,-84.41348,45069,WEST CHESTER HOSPITAL LLC,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,157,14,3,8.04,8.04%,174,0,0,0%,45069,39.357868,-84.367599,116456,39%,Decile 4,0,45069,39.357868,-84.367599,170,206,170-206,186,Ohio
1245211168,173,36.288605,-76.268734,27909,SENTARA ALBEMARLE REGIONAL MEDICAL CENTER LLC,1144 N ROAD STREET,ELIZABETH CITY,NC,108,62,3,35.83,35.83%,173,0,0,0%,27909,36.323363,-76.218778,116629,39%,Decile 4,0,27909,36.323363,-76.218778,170,206,170-206,186,North Carolina
1497871628,173,29.566996,-95.636016,77479,METHODIST HEALTH CENTERS,16655 SOUTHWEST FWY,SUGAR LAND,TX,113,59,1,34.1,34.10%,172,1,0.5,<6.35%,77479,29.589075,-95.631119,116802,39%,Decile 4,0,77479,29.589075,-95.631119,170,206,170-206,186,Texas
1568433480,173,35.350978,-94.361247,72903,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,AR,164,9,0,5.2,<6.35%,173,0,0,0%,72903,35.356503,-94.35318,116975,39%,Decile 4,0,72903,35.356503,-94.35318,170,206,170-206,186,Arkansas
1780633289,173,39.127376,-84.513064,45219,CHRIST HOSPITAL,2139 AUBURN AVE,CINCINNATI,OH,136,31,6,17.91,17.91%,172,1,0.5,<6.35%,45219,39.12085,-84.50856,117148,39%,Decile 4,0,45219,39.12085,-84.50856,170,206,170-206,186,Ohio
1902804552,173,39.961056,-77.656165,17201,THE CHAMBERSBURG HOSPITAL,112 N 7TH ST,CHAMBERSBURG,PA,166,6,1,3.46,<6.35%,172,1,0.5,<6.35%,17201,39.934406,-77.646057,117321,39%,Decile 4,0,17201,39.934406,-77.646057,170,206,170-206,186,Pennsylvania
1265423917,172,35.461006,-114.01806,86409,"KINGMAN HEALTHCARE, INC",3269 N STOCKTON HILL RD,KINGMAN,AZ,161,11,0,6.39,6.39%,171,1,0.5,<6.39%,86409,35.220155,-114.037093,117493,39%,Decile 4,0,86409,35.220155,-114.037093,170,206,170-206,186,Arizona
1407859655,172,41.878343,-88.342066,60134,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,164,5,3,2.9,<6.39%,172,0,0,0%,60134,41.886284,-88.343544,117665,39%,Decile 4,0,60134,41.886284,-88.343544,170,206,170-206,186,Illinois
1972503910,172,33.56209,-79.061087,29576,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS,MURRELLS INLET,SC,164,8,0,4.65,<6.39%,172,0,0,0%,29576,33.560513,-79.042854,117837,39%,Decile 4,0,29576,33.560513,-79.042854,170,206,170-206,186,South Carolina
1063463156,171,35.115566,-80.713926,28105,PRESBYTERIAN MEDICAL CARE CORP,1500 MATTHEWS TOWNSHIP PKWY,MATTHEWS,NC,144,23,4,13.45,13.45%,171,0,0,0%,28105,35.120081,-80.713921,118008,39%,Decile 4,0,28105,35.120081,-80.713921,170,206,170-206,186,North Carolina
1114993086,171,35.731139,-78.773206,27518,WAKEMED,1900 KILDAIRE FARM RD,CARY,NC,142,26,3,15.2,15.20%,171,0,0,0%,27518,35.739857,-78.781975,118179,39%,Decile 4,0,27518,35.739857,-78.781975,170,206,170-206,186,North Carolina
1194766543,171,31.571011,-110.170235,85635,RCHP-SIERRA VISTA INC,5700 E HIGHWAY 90,SIERRA VISTA,AZ,155,16,0,9.35,9.35%,168,3,1.7,<6.43%,85635,31.552792,-110.230072,118350,39%,Decile 4,0,85635,31.552792,-110.230072,170,206,170-206,186,Arizona
1295772093,171,41.670274,-86.252661,46601,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,142,24,5,14.03,14.03%,170,1,0.5,<6.43%,46601,41.683689,-86.251976,118521,39%,Decile 4,0,46601,41.683689,-86.251976,170,206,170-206,186,Indiana
1568481984,171,38.49206,-90.3863,63128,MERCY HOSPITAL SOUTH,10010 KENNERLY RD,SAINT LOUIS,MO,159,7,5,4.09,<6.43%,153,18,10.5,10.50%,63128,38.507056,-90.380164,118692,39%,Decile 4,0,63128,38.507056,-90.380164,170,206,170-206,186,Missouri
1629056890,171,43.022273,-88.292435,53188,"PROHEALTH WAUKESHA MEMORIAL HOSPITAL, INC.",725 AMERICAN AVE,WAUKESHA,WI,160,5,6,2.92,<6.43%,171,0,0,0%,53188,43.011475,-88.242912,118863,40%,Decile 4,0,53188,43.011475,-88.242912,170,206,170-206,186,Wisconsin
1699716027,171,39.071848,-108.547131,81501,"ST. MARY'S HOSPITAL AND MEDICAL CENTER, INC.",2635 N 7TH ST,GRAND JUNCTION,CO,163,4,4,2.33,<6.43%,171,0,0,0%,81501,39.090481,-108.562706,119034,40%,Decile 4,0,81501,39.090481,-108.562706,170,206,170-206,186,Colorado
1740230119,171,42.298036,-83.24761,48124,"OAKWOOD HEALTHCARE, INC.",18101 OAKWOOD BLVD,DEARBORN,MI,110,60,1,35.08,35.08%,164,7,4,<6.43%,48124,42.290146,-83.214043,119205,40%,Decile 4,0,48124,42.290146,-83.214043,170,206,170-206,186,Michigan
1821147786,171,38.244839,-122.135861,94534,NORTHBAY HEALTHCARE GROUP,4500 BUSINESS CENTER DR,FAIRFIELD,CA,127,43,1,25.14,25.14%,168,3,1.7,<6.43%,94533,38.262009,-122.04734,119376,40%,Decile 4,0,94533,38.262009,-122.04734,170,206,170-206,186,California
1962461681,171,33.799884,-84.385805,30309,"PIEDMONT HOSPITAL, INC",1968 PEACHTREE RD NW,ATLANTA,GA,102,61,8,35.67,35.67%,171,0,0,0%,30309,33.807579,-84.394363,119547,40%,Decile 4,0,30309,33.807579,-84.394363,170,206,170-206,186,Georgia
1003918210,170,41.54751,-87.503268,46321,MUNSTER MEDICAL RESEARCH FOUNDATION INC,901 MACARTHUR BLVD,MUNSTER,IN,140,28,2,16.47,16.47%,166,4,2.3,<6.47%,46321,41.550682,-87.506668,119717,40%,Decile 4,0,46321,41.550682,-87.506668,170,206,170-206,186,Indiana
1114922341,170,39.150347,-77.07824,20832,"MONTGOMERY GENERAL HOSPITAL, INC.",18101 PRINCE PHILIP DR,OLNEY,MD,120,46,4,27.05,27.05%,169,1,0.5,<6.47%,20832,39.15406,-77.054741,119887,40%,Decile 4,0,20832,39.15406,-77.054741,170,206,170-206,186,Maryland
1134220031,170,42.054277,-86.4626,49085,"LAKELAND HOSPITALS AT NILES AND ST JOSEPH, INC",1234 NAPIER AVE,SAINT JOSEPH,MI,134,31,5,18.23,18.23%,170,0,0,0%,49085,42.08857,-86.478295,120057,40%,Decile 4,0,49085,42.08857,-86.478295,170,206,170-206,186,Michigan
1285689794,170,36.522633,-87.334932,37040,CLARKSVILLE HEALTH SYSTEM GP,651 DUNLOP LN,CLARKSVILLE,TN,133,35,2,20.58,20.58%,170,0,0,0%,37040,36.582012,-87.269852,120227,40%,Decile 4,0,37040,36.582012,-87.269852,170,206,170-206,186,Tennessee
1427024942,170,27.734491,-82.643403,33705,"ST. ANTHONYS HOSPITAL, INC.",1200 7TH AVE N,ST PETERSBURG,FL,140,28,2,16.47,16.47%,169,1,0.5,<6.47%,33705,27.778603,-82.650757,120397,40%,Decile 5,0,33705,27.778603,-82.650757,139,170,139-170,153,Florida
1033107214,169,47.840735,-122.33266,98026,SWEDISH EDMONDS,21601 76TH AVE W,EDMONDS,WA,155,13,1,7.69,7.69%,169,0,0,0%,98026,47.803314,-122.334442,120566,40%,Decile 5,0,98026,47.803314,-122.334442,139,170,139-170,153,Washington
1053373480,169,46.596673,-120.533851,98902,YAKIMA VALLEY MEMORIAL HOSPITAL ASSOCIATION,2811 TIETON DR,YAKIMA,WA,154,13,2,7.69,7.69%,169,0,0,0%,98902,46.593678,-120.547935,120735,40%,Decile 5,0,98902,46.593678,-120.547935,139,170,139-170,153,Washington
1366444507,169,41.407379,-75.636613,18510,COMMUNITY MEDICAL CENTER,1800 MULBERRY ST,SCRANTON,PA,156,9,4,5.32,<6.5%,169,0,0,0%,18510,41.400206,-75.646084,120904,40%,Decile 5,0,18510,41.400206,-75.646084,139,170,139-170,153,Pennsylvania
1407833486,169,41.774705,-72.705037,6105,SAINT FRANCIS HOSPITAL AND MEDICAL CENTER,114 WOODLAND ST,HARTFORD,CT,130,37,2,21.89,21.89%,164,5,2.9,<6.5%,-,-,-,121073,40%,Decile 5,0,6105,41.774705,-72.705037,139,170,139-170,153,Connecticut
1295765261,168,42.448236,-73.273727,1201,"BERKSHIRE MEDICAL CENTER, INC",725 NORTH ST,PITTSFIELD,MA,158,5,5,2.97,<6.54%,168,0,0,0%,1201,42.459637,-73.249229,121241,40%,Decile 5,0,1201,42.459637,-73.249229,139,170,139-170,153,Massachusetts
1376521575,168,41.879283,-87.843251,60153,LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVE,MAYWOOD,IL,100,64,4,38.09,38.09%,167,1,0.5,<6.54%,60153,41.874982,-87.844218,121409,40%,Decile 5,0,60153,41.874982,-87.844218,139,170,139-170,153,Illinois
1427145176,168,38.914363,-77.079339,20007,"MEDSTAR - GEORGETOWN MEDICAL CENTER, INC.","3800 RESERVOIR RD., NW",WASHINGTON,DC,64,102,2,60.71,60.71%,165,3,1.7,<6.54%,20007,38.912113,-77.075233,121577,40%,Decile 5,0,20007,38.912113,-77.075233,139,170,139-170,153,District of Columbia
1811991227,168,29.192394,-81.046774,32114,HALIFAX HOSPITAL MEDICAL CENTER,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,144,19,5,11.3,11.30%,168,0,0,0%,32114,29.200169,-81.05426,121745,40%,Decile 5,0,32114,29.200169,-81.05426,139,170,139-170,153,Florida
1194832477,167,40.838815,-73.942836,10032,THE NEW YORK AND PRESBYTERIAN HOSPITAL,622 W 168TH ST,NEW YORK,NY,90,76,1,45.5,45.50%,163,4,2.3,<6.58%,10032,40.841496,-73.941406,121912,41%,Decile 5,0,10032,40.841496,-73.941406,139,170,139-170,153,New York
1366556227,167,47.245647,-122.472399,98405,MULTICARE HEALTH SYSTEM,315 MARTIN LUTHER KING JR WAY,TACOMA,WA,138,24,5,14.37,14.37%,167,0,0,0%,98405,47.259361,-122.452965,122079,41%,Decile 5,0,98405,47.259361,-122.452965,139,170,139-170,153,Washington
1417945627,167,48.229649,-114.385053,59901,KALISPELL REGIONAL MEDICAL CENTER INC,310 SUNNYVIEW LN,KALISPELL,MT,161,4,2,2.39,<6.58%,167,0,0,0%,59901,48.214768,-114.323677,122246,41%,Decile 5,0,59901,48.214768,-114.323677,139,170,139-170,153,Montana
1619163854,167,39.908383,-86.013138,46256,"COMMUNITY HEALTH NETWORK, INC",7150 CLEARVISTA DR,INDIANAPOLIS,IN,120,43,4,25.74,25.74%,166,1,0.5,<6.58%,46256,39.900816,-86.040755,122413,41%,Decile 5,0,46256,39.900816,-86.040755,139,170,139-170,153,Indiana
1760436216,167,43.654591,-70.297989,4102,MAINEHEALTH,22 BRAMHALL ST,PORTLAND,ME,161,2,4,1.19,<6.58%,166,1,0.5,<6.58%,4102,43.653221,-70.275177,122580,41%,Decile 5,0,4102,43.653221,-70.275177,139,170,139-170,153,Maine
1023171634,166,38.990381,-94.678214,66204,SHAWNEE MISSION MEDICAL CENTER INC,9100 W 74TH ST,MERRIAM,KS,152,11,3,6.62,6.62%,166,0,0,0%,66204,38.995777,-94.692116,122746,41%,Decile 5,0,66204,38.995777,-94.692116,139,170,139-170,153,Kansas
1407877723,166,42.916399,-83.629374,48439,ASCENSION GENESYS HOSPITAL,1 GENESYS PKWY,GRAND BLANC,MI,156,10,0,6.02,<6.62%,160,6,3.6,<6.62%,48439,42.892384,-83.642097,122912,41%,Decile 5,0,48439,42.892384,-83.642097,139,170,139-170,153,Michigan
1477065126,166,40.086235,-74.11085,8724,HMH HOSPITALS CORPORATION,425 JACK MARTIN BLVD,BRICK,NJ,153,12,1,7.22,7.22%,163,3,1.8,<6.62%,-,-,-,123078,41%,Decile 5,0,8724,40.086235,-74.11085,139,170,139-170,153,New Jersey
1013918960,165,35.262879,-81.149075,28054,"GASTON MEMORIAL HOSPITAL, INCORPORATED",2525 COURT DR,GASTONIA,NC,132,32,1,19.39,19.39%,165,0,0,0%,28054,35.271908,-81.139,123243,41%,Decile 5,0,28054,35.271908,-81.139,139,170,139-170,153,North Carolina
1093718728,165,40.956068,-73.066659,11777,JOHN T. MATHER MEMORIAL HOSPITAL,75 N COUNTRY RD,PORT JEFFERSON,NY,158,4,3,2.42,<6.66%,163,2,1.2,<6.66%,11777,40.939987,-73.054832,123408,41%,Decile 5,0,11777,40.939987,-73.054832,139,170,139-170,153,New York
1497701106,165,42.653031,-73.809978,12208,ST. PETER'S HOSPITAL OF THE CITY OF ALBANY,315 S MANNING BLVD,ALBANY,NY,145,17,3,10.3,10.30%,165,0,0,0%,12208,42.656158,-73.803497,123573,41%,Decile 5,0,12208,42.656158,-73.803497,139,170,139-170,153,New York
1811951429,165,33.493513,-111.919239,85251,HONORHEALTH,7400 E OSBORN RD,SCOTTSDALE,AZ,149,13,3,7.87,7.87%,157,8,4.8,<6.66%,85251,33.488697,-111.922999,123738,41%,Decile 5,0,85251,33.488697,-111.922999,139,170,139-170,153,Arizona
1902894512,165,43.011068,-83.794875,48532,MCLAREN FLINT,401 S BALLENGER HWY,FLINT,MI,133,31,1,18.78,18.78%,159,6,3.6,<6.66%,48532,43.014404,-83.732361,123903,41%,Decile 5,0,48532,43.014404,-83.732361,139,170,139-170,153,Michigan
1033118104,164,43.190658,-70.887655,3820,WENTWORTH DOUGLASS HOSPITAL,789 CENTRAL AVENUE,DOVER,NH,159,4,1,2.43,<6.7%,164,0,0,0%,3820,43.213232,-70.87424,124067,41%,Decile 5,0,3820,43.213232,-70.87424,139,170,139-170,153,New Hampshire
1235215427,164,40.968016,-76.605142,17822,GEISINGER MEDICAL CENTER,100 N ACADEMY AVE,DANVILLE,PA,157,3,4,1.82,<6.7%,164,0,0,0%,17822,40.967777,-76.605347,124231,41%,Decile 5,0,17822,40.967777,-76.605347,139,170,139-170,153,Pennsylvania
1417952748,164,26.525785,-80.061367,33435,"BETHESDA HOSPITAL, INC.",2815 S SEACREST BLVD,BOYNTON BEACH,FL,156,5,3,3.04,<6.7%,158,6,3.6,<6.7%,33435,26.50462,-80.069763,124395,41%,Decile 5,0,33435,26.50462,-80.069763,139,170,139-170,153,Florida
1437103777,164,37.256765,-121.922762,95124,"GOOD SAMARITAN HOSPITAL, L.P.",2425 SAMARITAN DR,SAN JOSE,CA,140,23,1,14.02,14.02%,161,3,1.8,<6.7%,95124,37.251747,-121.946686,124559,41%,Decile 5,0,95124,37.251747,-121.946686,139,170,139-170,153,California
1730123175,164,34.847112,-82.402264,29601,ST FRANCIS HOSPITAL INC,1 SAINT FRANCIS DR,GREENVILLE,SC,138,26,0,15.85,15.85%,155,9,5.4,<6.7%,29601,34.840372,-82.421441,124723,41%,Decile 5,0,29601,34.840372,-82.421441,139,170,139-170,153,South Carolina
1790700904,164,39.27486,-76.542833,21224,JOHNS HOPKINS BAYVIEW MEDICAL CENTER INC,4940 EASTERN AVE,BALTIMORE,MD,102,59,3,35.97,35.97%,164,0,0,0%,21224,39.290161,-76.547104,124887,42%,Decile 5,0,21224,39.290161,-76.547104,139,170,139-170,153,Maryland
1790868982,164,41.025661,-80.668279,44512,MERCY HEALTH YOUNGSTOWN LLC,8401 MARKET ST,YOUNGSTOWN,OH,152,9,3,5.48,<6.7%,164,0,0,0%,44512,40.994435,-80.660131,125051,42%,Decile 5,0,44512,40.994435,-80.660131,139,170,139-170,153,Ohio
1952307027,164,38.216712,-85.737515,40217,"NORTON HOSPITALS, INC",1 AUDUBON PLAZA DR,LOUISVILLE,KY,131,30,3,18.29,18.29%,162,2,1.2,<6.7%,40217,38.215237,-85.722656,125215,42%,Decile 5,0,40217,38.215237,-85.722656,139,170,139-170,153,Kentucky
1053356352,163,42.626921,-83.297371,48341,ST JOSEPH MERCY HOSPITAL-SMHC,44405 WOODWARD AVE,PONTIAC,MI,126,36,1,22.08,22.08%,161,2,1.2,<6.74%,48341,42.614254,-83.276024,125378,42%,Decile 5,0,48341,42.614254,-83.276024,139,170,139-170,153,Michigan
1144211020,163,29.766738,-81.30637,32086,FLAGLER HOSPITAL INC,400 HEALTH PARK BLVD,ST AUGUSTINE,FL,148,15,0,9.2,9.20%,156,7,4.2,<6.74%,32086,29.863052,-81.317192,125541,42%,Decile 5,0,32086,29.863052,-81.317192,139,170,139-170,153,Florida
1275536799,163,30.170874,-92.054784,70503,LAFAYETTE GENERAL MEDICAL CENTER INC,1214 COOLIDGE BLVD,LAFAYETTE,LA,117,43,3,26.38,26.38%,159,4,2.4,<6.74%,70503,30.202726,-92.019524,125704,42%,Decile 5,0,70503,30.202726,-92.019524,139,170,139-170,153,Louisiana
1407856099,163,39.92046,-75.416182,19063,RIDDLE MEMORIAL HOSPITAL,1068 W BALTIMORE PIKE,MEDIA,PA,143,18,2,11.04,11.04%,163,0,0,0%,19063,39.912716,-75.430893,125867,42%,Decile 5,0,19063,39.912716,-75.430893,139,170,139-170,153,Pennsylvania
1447388335,163,38.299974,-85.575689,40241,NORTON HOSPITALS INC,4960 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,146,10,7,6.13,<6.74%,162,1,0.6,<6.74%,40241,38.315299,-85.576044,126030,42%,Decile 5,0,40241,38.315299,-85.576044,139,170,139-170,153,Kentucky
1669564662,163,39.484141,-88.374771,61938,SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DR,MATTOON,IL,158,5,0,3.06,<6.74%,163,0,0,0%,61938,39.488128,-88.274001,126193,42%,Decile 5,0,61938,39.488128,-88.274001,139,170,139-170,153,Illinois
1154314789,162,37.707178,-97.31775,67214,ASCENSION VIA CHRISTI HOSPITALS WICHITA INC.,929 N SAINT FRANCIS ST,WICHITA,KS,141,21,0,12.96,12.96%,152,10,6.1,<6.79%,67214,37.699961,-97.332351,126355,42%,Decile 5,0,67214,37.699961,-97.332351,139,170,139-170,153,Kansas
1790739977,162,42.257371,-89.002129,61108,SAINT ANTHONY MEDICAL CENTER,5666 E STATE ST,ROCKFORD,IL,141,17,4,10.49,10.49%,161,1,0.6,<6.79%,61108,42.253778,-88.999936,126517,42%,Decile 5,0,61108,42.253778,-88.999936,139,170,139-170,153,Illinois
1902996028,162,42.950538,-71.446547,3103,ELLIOT HOSPITAL OF THE CITY OF MANCHESTER,1 ELLIOT WAY,MANCHESTER,NH,157,4,1,2.46,<6.79%,160,2,1.2,<6.79%,3103,42.983061,-71.435708,126679,42%,Decile 5,0,3103,42.983061,-71.435708,139,170,139-170,153,New Hampshire
1346607017,161,41.4451,-82.005109,44011,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD,AVON,OH,154,6,1,3.72,<6.83%,161,0,0,0%,44011,41.468941,-81.981888,126840,42%,Decile 5,0,44011,41.468941,-81.981888,139,170,139-170,153,Ohio
1376574277,161,34.204626,-84.100357,30041,"NORTHSIDE HOSPITAL, INC.",1200 NORTHSIDE FORSYTH DR,CUMMING,GA,153,3,5,1.86,<6.83%,156,5,3.1,<6.83%,30041,34.178754,-84.14071,127001,42%,Decile 5,0,30041,34.178754,-84.14071,139,170,139-170,153,Georgia
1427082957,161,,,,"ST. MARY'S HEALTH, INC.",3700 WASHINGTON AVE,EVANSVILLE,IN,143,16,2,9.93,9.93%,159,2,1.2,<6.83%,47714,37.962845,-87.49585,127162,42%,Decile 5,0,47714,37.962845,-87.49585,139,170,139-170,153,Indiana
1457329435,161,33.86043,-84.769883,30141,"PAULDING MEDICAL CENTER, INC.",2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,138,21,2,13.04,13.04%,161,0,0,0%,30141,33.900715,-84.781509,127323,42%,Decile 5,0,30141,33.900715,-84.781509,139,170,139-170,153,Georgia
1477616571,161,40.773361,-73.956216,10075,LENOX HILL HOSPITAL,100 E 77TH ST,NEW YORK,NY,106,47,8,29.19,29.19%,158,3,1.8,<6.83%,10075,40.77393,-73.960892,127484,42%,Decile 5,0,10075,40.77393,-73.960892,139,170,139-170,153,New York
1548366404,161,38.622914,-77.262938,22191,POTOMAC HOSPITAL CORPORATION OF PRINCE WILLIAM,2300 OPITZ BLVD,WOODBRIDGE,VA,88,70,3,43.47,43.47%,160,1,0.6,<6.83%,22191,38.637,-77.286435,127645,42%,Decile 5,0,22191,38.637,-77.286435,139,170,139-170,153,Virginia
1598766495,161,30.155238,-92.028225,70508,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER,INC",4801 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,116,44,1,27.32,27.32%,156,5,3.1,<6.83%,70508,30.150517,-92.036983,127806,42%,Decile 5,0,70508,30.150517,-92.036983,139,170,139-170,153,Louisiana
1699756445,161,34.917111,-88.571777,38834,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DR,CORINTH,MS,149,11,1,6.83,6.83%,161,0,0,0%,38834,34.935577,-88.560135,127967,43%,Decile 5,0,38834,34.935577,-88.560135,139,170,139-170,153,Mississippi
1871592113,161,36.042446,-78.828771,27704,"DUKE UNIVERSITY HEALTH SYSTEM, INC.",3643 N ROXBORO ST,DURHAM,NC,82,75,4,46.58,46.58%,159,2,1.2,<6.83%,27704,36.036152,-78.900986,128128,43%,Decile 5,0,27704,36.036152,-78.900986,139,170,139-170,153,North Carolina
1366433195,160,40.817882,-81.435881,44708,CLEVELAND CLINIC MERCY HOSPITAL,1320 MERCY DR NW,CANTON,OH,148,6,6,3.75,<6.87%,160,0,0,0%,44708,40.812134,-81.396271,128288,43%,Decile 5,0,44708,40.812134,-81.396271,139,170,139-170,153,Ohio
1659387975,160,40.576806,-74.36575,8820,COMMUNITY HOSPITAL GROUP INC,65 JAMES ST,EDISON,NJ,108,48,4,30,30%,160,0,0,0%,8820,40.556335,-74.350449,128448,43%,Decile 5,0,8820,40.556335,-74.350449,139,170,139-170,153,New Jersey
1679632137,160,34.026142,-84.145592,30097,"EHCA JOHNS CREEK, LLC",6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,131,26,3,16.25,16.25%,151,9,5.6,<6.87%,30097,34.066701,-84.176432,128608,43%,Decile 5,0,30097,34.066701,-84.176432,139,170,139-170,153,Georgia
1780650473,160,38.268654,-76.633157,20650,ST MARYS HOSPITAL OF ST MARYS COUNTY INC,25500 POINT LOOKOUT RD,LEONARDTOWN,MD,126,34,0,21.25,21.25%,158,2,1.2,<6.87%,20650,38.302094,-76.638214,128768,43%,Decile 5,0,20650,38.302094,-76.638214,139,170,139-170,153,Maryland
1023092053,159,,,,MARY HITCHCOCK MEMORIAL HOSPITAL,ONE MEDICAL CENTER DR,LEBANON,NH,152,1,6,0.62,<6.91%,159,0,0,0%,3756,43.675365,-72.272987,128927,43%,Decile 5,0,3756,43.675365,-72.272987,139,170,139-170,153,New Hampshire
1093777492,159,40.632667,-73.996669,11219,MAIMONIDES MEDICAL CENTER,4802 10TH AVE,BROOKLYN,NY,120,34,5,21.38,21.38%,154,5,3.1,<6.91%,11219,40.639263,-73.998154,129086,43%,Decile 5,0,11219,40.639263,-73.998154,139,170,139-170,153,New York
1336221019,159,28.530496,-81.753341,34711,"SOUTH LAKE HOSPITAL, INC.",1900 DON WICKHAM DR,CLERMONT,FL,136,17,6,10.69,10.69%,157,2,1.2,<6.91%,34711,28.552187,-81.721436,129245,43%,Decile 5,0,34711,28.552187,-81.721436,139,170,139-170,153,Florida
